,Mean Error (cal/mol/K),Experimental Val (cal/mol/K),Predicted Val (cal/mol/K),MAE,STD,Year,Source,BASE_State,Canonical_Monomer_SMILES,Polymerization
1,7.066757742841276,-10.468451242829827,-3.4016934999885513,15.791882232071329,12.156814450033488,2016,Aliphatic Polyester Block Polymer Design,ss,C[C@@H]1OC(=O)[C@H](C)OC1=O,ROP
2,9.72657715817836,-9.727533460803059,-0.000956302624700848,15.791882232071329,12.156814450033488,2016,Aliphatic Polyester Block Polymer Design,ls,C[C@@H]1OC(=O)[C@H](C)OC1=O,ROP
3,4.346398016019334,-8.126195028680687,-3.779797012661354,15.791882232071329,12.156814450033488,2022,Like Recycles Like: Selective Ring-Closing Depolymerization of Poly(L-Lactic Acid) to L-Lactide,ss,C[C@@H]1OC(=O)[C@H](C)OC1=O,ROP
4,3.238396145855129,-5.25812619502868,-2.0197300491735515,15.791882232071329,12.156814450033488,2022,Like Recycles Like: Selective Ring-Closing Depolymerization of Poly(L-Lactic Acid) to L-Lactide,ss,C[C@@H]1OC(=O)[C@H](C)OC1=O,ROP
5,7.489395378750652,-10.277246653919693,-2.7878512751690407,15.791882232071329,12.156814450033488,2022,Like Recycles Like: Selective Ring-Closing Depolymerization of Poly(L-Lactic Acid) to L-Lactide,ss,C[C@@H]1OC(=O)[C@H](C)OC1=O,ROP
6,2.3535586465987675,-5.975143403441682,-3.621584756842915,15.791882232071329,12.156814450033488,2016,Aliphatic Polyester Block Polymer Design,ss,C[C@@H]1OC(=O)[C@H](C)OC1=O,ROP
7,7.901335863251591,-10.994263862332696,-3.0929279990811045,15.791882232071329,12.156814450033488,2022,Like Recycles Like: Selective Ring-Closing Depolymerization of Poly(L-Lactic Acid) to L-Lactide,ss,C[C@@H]1OC(=O)[C@H](C)OC1=O,ROP
8,6.956435238484376,-9.79923518164436,-2.842799943159983,15.791882232071329,12.156814450033488,1999,PHB,ss,C[C@@H]1OC(=O)[C@H](C)OC1=O,ROP
9,5.6697505768124605,-5.975143403441682,-0.3053928266292224,15.791882232071329,12.156814450033488,2016,Aliphatic Polyester Block Polymer Design,ss,C[C@@H]1OC(=O)[C@H](C)OC1=O,ROP
10,9.460085014087644,-9.823135755258127,-0.36305074117048103,15.791882232071329,12.156814450033488,1990,Thermodynamics of L-lactide polymerization. Equilibrium monomer concentration,ss,C[C@@H]1OC(=O)[C@H](C)OC1=O,ROP
11,18.044933078393882,-18.044933078393882,-1.5275930373650153e-23,15.791882232071329,12.156814450033488,1999,PHB,ls,C[Si](C)(C)C1CC2C=CC1C2,ROMP
12,11.93833626170315,-11.938336520076483,-2.5837333239413e-07,15.791882232071329,12.156814450033488,2019,Investigating the effects of bulky allylic substituents on the regioregularity and thermodynamics of ROMP on cyclopentene,ss,C[Si](C)(C)OC1C=CCC1,ROMP
13,1.4340344168268269,1.4340344168260037,-8.230401894277581e-13,15.791882232071329,12.156814450033488,1999,PHB,ss,C[Si](C)(C)OP1(=O)OCCCO1,cationic
14,4.326003824091778,-4.326003824091778,-2.1860504155569615e-37,15.791882232071329,12.156814450033488,1999,PHB,ls,C[Si]1(C)C[Si](C)(C)C1,cationic
15,17.017208413001914,-17.017208413001914,-1.437362427206433e-19,15.791882232071329,12.156814450033488,1999,PHB,ls,C[Si]1(C)CCC1,cationic
16,4.995219885277246,-4.995219885277246,-6.032484932612668e-17,15.791882232071329,12.156814450033488,1999,PHB,ls,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,cationic
17,0.7241873804971314,-0.7241873804971318,-4.161020592330402e-16,15.791882232071329,12.156814450033488,1999,PHB,ls,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,cationic
18,13.718929254302102,-13.718929254302102,-1.3462722931645944e-22,15.791882232071329,12.156814450033488,1999,PHB,ls,C[Si]1(c2ccccc2)CCC1,cationic
19,21.04739852800692,-23.064053537284895,-2.0166550092779727,15.791882232071329,12.156814450033488,1999,PHB,ls,C/C=C/C,vinyl
20,35.201976657304705,-44.09655831739962,-8.89458166009491,15.791882232071329,12.156814450033488,1999,PHB,gg,C/C=C/C,vinyl
21,38.64900636127888,-43.49904397705545,-4.85003761577657,15.791882232071329,12.156814450033488,1999,PHB,gg,C/C=C/C(C)C,vinyl
22,30.101702630111856,-31.070745697896747,-0.9690430677848928,15.791882232071329,12.156814450033488,1999,PHB,ls,C/C=C/C(C)C,vinyl
23,22.20594619942126,-26.2906309751434,-4.084684775722145,15.791882232071329,12.156814450033488,1999,PHB,ls,C/C=C/CC,vinyl
24,38.45760108434592,-45.411089866156786,-6.953488781810874,15.791882232071329,12.156814450033488,1999,PHB,gg,C/C=C/CC,vinyl
25,22.34177719495615,-24.25908221797323,-1.9173050230170787,15.791882232071329,12.156814450033488,1999,PHB,ls,C/C=C\C,vinyl
26,31.567998032379272,-41.10898661567877,-9.540988583299503,15.791882232071329,12.156814450033488,1999,PHB,gg,C/C=C\C,vinyl
27,38.91996255053142,-43.738049713193114,-4.818087162661691,15.791882232071329,12.156814450033488,1999,PHB,gg,C/C=C\C(C)C,vinyl
28,31.10298157682413,-32.026768642447415,-0.9237870656232846,15.791882232071329,12.156814450033488,1999,PHB,ls,C/C=C\C(C)C,vinyl
29,23.702424847369993,-27.60516252390057,-3.90273767653058,15.791882232071329,12.156814450033488,1999,PHB,ls,C/C=C\CC,vinyl
30,38.445890220660246,-45.411089866156786,-6.96519964549654,15.791882232071329,12.156814450033488,1999,PHB,gg,C/C=C\CC,vinyl
31,14.10133843135453,-14.10133843212237,-7.678416215705236e-10,15.791882232071329,12.156814450033488,1999,PHB,ls,C=C,vinyl
