FEATURE NAME,IMPORTANCE
SOLV_PARAM_a_g,0.4643951654434204
SOLV_PARAM_visc at 298 K (cP),0.1118825227022171
Tanimoto_Similarity,0.07732229679822922
DIPOLE_gasteiger,0.05470467358827591
MIX_dGsolv298(kJ/mol),0.04656342417001724
SOLUTE_PARAM_E_GC,0.03684012219309807
SOLUTE_PARAM_S_GC,0.026280179619789124
SOLUTE_PARAM_B_GC,0.01679391972720623
SOLUTE_PARAM_A_ML,0.016501164063811302
SOLUTE_PARAM_B_ML,0.011230113916099072
SOLUTE_PARAM_L_ML,0.007208279799669981
SOLUTE_PARAM_V_ML,0.0070027937181293964
RDKIT_MinAbsEStateIndex,0.00569316279143095
RDKIT_SPS,0.005542016588151455
RDKIT_MinPartialCharge,0.004749249201267958
RDKIT_MaxAbsPartialCharge,0.004671668168157339
RDKIT_FpDensityMorgan1,0.004348363261669874
RDKIT_FpDensityMorgan2,0.004171129781752825
RDKIT_AvgIpc,0.004102623555809259
RDKIT_BalabanJ,0.004007126670330763
RDKIT_Chi3n,0.003946940880268812
RDKIT_Kappa3,0.003914715256541967
RDKIT_LabuteASA,0.003674404928460717
RDKIT_PEOE_VSA1,0.003309435909613967
RDKIT_PEOE_VSA13,0.0030659071635454893
RDKIT_PEOE_VSA14,0.0028158151544630527
RDKIT_PEOE_VSA4,0.002638982841745019
RDKIT_PEOE_VSA8,0.0025730980560183525
RDKIT_SMR_VSA1,0.002439492614939809
RDKIT_SlogP_VSA2,0.00243863626383245
RDKIT_SlogP_VSA4,0.0022229873575270176
RDKIT_EState_VSA2,0.002061862265691161
RDKIT_EState_VSA3,0.001982563640922308
RDKIT_EState_VSA4,0.001960255904123187
RDKIT_EState_VSA5,0.001680544693954289
RDKIT_VSA_EState3,0.0015552424592897296
RDKIT_VSA_EState4,0.0015062278835102916
RDKIT_VSA_EState8,0.0013671894557774067
RDKIT_FractionCSP3,0.001351633109152317
RDKIT_NumAliphaticRings,0.0013136822963133454
RDKIT_RingCount,0.001303147990256548
RDKIT_MolLogP,0.0012948960065841675
RDKIT_MolMR,0.001225880696438253
STERIC_backbone_length,0.0010876283049583435
STERIC_ratioSideChainContainingAtoms,0.0009477913845330477
BASE_Monomer_State_g,0.0009313185582868755
BASE_Monomer_State_l,0.0008918207022361457
BASE_polymerization_type_ROP,0.000874175108037889
BASE_polymerization_type_vinyl,0.0008687584195286036
BASE_Polymer_State_g,0.0008389225113205612
