FEATURE NAME,IMPORTANCE
Tanimoto_Similarity,0.2138287118298904
DIPOLE_gasteiger,0.0937100635617018
DIPOLE_mmff94,0.046094635590425016
MIX_dGsolv298(kJ/mol),0.060370331196430066
MIX_logK,0.06555743413160289
MIX_logP,0.041511691824159556
SOLUTE_PARAM_E_GC,0.040165025016234604
SOLUTE_PARAM_B_ML,0.032863259713328624
RDKIT_MinAbsEStateIndex,0.02986745740532994
RDKIT_SPS,0.033485904929056606
RDKIT_MinPartialCharge,0.032422007176880464
RDKIT_MaxAbsPartialCharge,0.014871272514005818
RDKIT_BalabanJ,0.015871532341284193
RDKIT_Kappa3,0.00547371921344173
RDKIT_VSA_EState8,0.008033125596809562
RDKIT_NumAliphaticRings,0.009375902508754481
STERIC_backbone_length,0.008861464496128298
STERIC_ratioSideChainContainingAtoms,0.007418374643078063
STERIC_spherocity,0.007472113375976514
BASE_Monomer_State_g,0.0057393483289849365
BASE_Polymer_State_g,0.006087537671716873
BASE_Polymer_State_s,0.004103168523195248
MIX_dSsolv298(kJ/mol/K),0.005120843313883838
SOLUTE_PARAM_B_GC,0.0028775725294685594
DIPOLE_eem2015bm,0.006071084821604952
RDKIT_Kappa2,0.0022683391130832423
STERIC_radiusGyration,0.005848233504040596
RDKIT_FpDensityMorgan1,0.0032582594083398965
RDKIT_BCUT2D_MRLOW,0.005725181464866494
RDKIT_BCUT2D_CHGLO,0.0035507882048173606
RDKIT_PEOE_VSA4,0.004388165186084656
SOLUTE_PARAM_A_ML,0.004653664700622809
RDKIT_BCUT2D_MWLOW,0.005211176611808639
RDKIT_Chi1v,0.002910664748646374
RDKIT_Ipc,0.0042520455760704555
RDKIT_MolMR,0.0047732852581421695
RDKIT_NOCount,0.0027952760562741197
RDKIT_PEOE_VSA13,0.003845762140286158
RDKIT_VSA_EState7,0.004468706508972745
RDKIT_MinEStateIndex,0.003855218164725949
RDKIT_BCUT2D_LOGPHI,0.004842745833808011
MIX_dHsolv298(kJ/mol),0.0041096066707776956
RDKIT_BCUT2D_CHGHI,0.0026493107485343853
RDKIT_Chi4v,0.005167895663693994
RDKIT_RingCount,0.002401379527586326
RDKIT_BCUT2D_LOGPLOW,0.00286122631711295
RDKIT_Chi2n,0.0031503400035169716
RDKIT_Chi1n,0.003339165278086627
RDKIT_Chi3v,0.002869174313784302
SOLUTE_PARAM_S_ML,0.003172860585407275
