FEATURE NAME,IMPORTANCE
Tanimoto_Similarity,0.14961276948451996
DIPOLE_mmff94,0.09600163996219635
MIX_dGsolv298(kJ/mol),0.06679502874612808
MIX_dHsolv298(kJ/mol),0.06445805728435516
MIX_logK,0.05986419692635536
SOLUTE_PARAM_E_GC,0.05657835304737091
SOLUTE_PARAM_A_GC,0.049104105681180954
SOLUTE_PARAM_B_GC,0.03315627574920654
SOLUTE_PARAM_V_GC,0.028305262327194214
SOLUTE_PARAM_E_ML,0.02692638710141182
SOLUTE_PARAM_B_ML,0.02293705753982067
SOLUTE_PARAM_L_ML,0.018751800060272217
RDKIT_MinAbsEStateIndex,0.018015181645751
RDKIT_MinEStateIndex,0.01441105455160141
RDKIT_SPS,0.013981204479932785
RDKIT_MinPartialCharge,0.011349278502166271
RDKIT_MaxAbsPartialCharge,0.011157194152474403
RDKIT_FpDensityMorgan1,0.009901361539959908
RDKIT_FpDensityMorgan2,0.008998013101518154
RDKIT_BCUT2D_MWHI,0.008849916979670525
RDKIT_BCUT2D_LOGPHI,0.00824521854519844
RDKIT_BalabanJ,0.007990540005266666
RDKIT_Chi1n,0.007304586470127106
RDKIT_Chi3v,0.0069237034767866135
RDKIT_Chi4v,0.006572879385203123
RDKIT_Ipc,0.006064230110496283
RDKIT_Kappa2,0.006040035746991634
RDKIT_Kappa3,0.006008533760905266
RDKIT_PEOE_VSA1,0.005764922592788935
RDKIT_PEOE_VSA13,0.005716231651604176
RDKIT_PEOE_VSA2,0.005702930502593517
RDKIT_PEOE_VSA7,0.005578808486461639
RDKIT_SMR_VSA1,0.005295441020280123
RDKIT_SMR_VSA5,0.005063265096396208
RDKIT_TPSA,0.005012112203985453
RDKIT_EState_VSA3,0.004589909687638283
RDKIT_EState_VSA8,0.0044937701895833015
RDKIT_NHOHCount,0.004452510736882687
RDKIT_NumAliphaticRings,0.0040895682759583
RDKIT_MolLogP,0.003581877099350095
RDKIT_MolMR,0.003569147316738963
RDKIT_fr_ether,0.0033954873215407133
STERIC_backbone_length,0.003377133049070835
STERIC_ratioSideChainContainingAtoms,0.003184645203873515
STERIC_radiusGyration,0.003158608917146921
BASE_Monomer_State_g,0.0030172327533364296
BASE_Monomer_State_l,0.0028792645316570997
BASE_Polymer_State_g,0.002864522160962224
BASE_Polymer_State_s,0.002844063565135002
BASE_Category_vinyl,0.002807890297845006
