FEATURE NAME,IMPORTANCE
SOLV_PARAM_l_g,0.1806115061044693
SOLV_PARAM_a_g,0.08391936868429184
PGTHERMO_PEP_ (kcal/mol),0.056371476501226425
Tanimoto_Similarity,0.05137862265110016
DIPOLE_gasteiger,0.04371698945760727
DIPOLE_mmff94,0.0431697778403759
MIX_dGsolv298(kJ/mol),0.03432343527674675
MIX_dHsolv298(kJ/mol),0.03043561801314354
MIX_dSsolv298(kJ/mol/K),0.02714719995856285
MIX_logK,0.023450514301657677
SOLUTE_PARAM_E_GC,0.018692148849368095
SOLUTE_PARAM_B_GC,0.018466295674443245
SOLUTE_PARAM_L_GC,0.018410982564091682
SOLUTE_PARAM_V_GC,0.01617026887834072
SOLUTE_PARAM_B_ML,0.015914466232061386
SOLUTE_PARAM_L_ML,0.015786360949277878
RDKIT_MinAbsEStateIndex,0.013987112790346146
RDKIT_SPS,0.011737892404198647
RDKIT_MinPartialCharge,0.01091600488871336
RDKIT_MaxAbsPartialCharge,0.009549619629979134
RDKIT_FpDensityMorgan1,0.009180082939565182
RDKIT_BCUT2D_LOGPHI,0.009145691059529781
RDKIT_BCUT2D_LOGPLOW,0.00904860906302929
RDKIT_AvgIpc,0.008900737389922142
RDKIT_BalabanJ,0.008897853083908558
RDKIT_Chi1n,0.007767562288790941
RDKIT_Chi1v,0.007761375047266483
RDKIT_Chi3n,0.007505038287490606
RDKIT_Ipc,0.0074712312780320644
RDKIT_Kappa3,0.007091009523719549
RDKIT_LabuteASA,0.006133512128144503
RDKIT_PEOE_VSA10,0.0060266717337071896
RDKIT_PEOE_VSA13,0.005140662658959627
RDKIT_PEOE_VSA14,0.005130790639668703
RDKIT_PEOE_VSA9,0.005097042769193649
RDKIT_SMR_VSA10,0.005050788167864084
RDKIT_TPSA,0.004914793651551008
RDKIT_EState_VSA3,0.004703904967755079
RDKIT_NHOHCount,0.004636573605239391
RDKIT_NumAliphaticRings,0.004596761893481016
RDKIT_RingCount,0.004544863477349281
RDKIT_MolLogP,0.004534958861768246
RDKIT_MolMR,0.004344237968325615
RDKIT_fr_ether,0.004238611087203026
STERIC_backbone_length,0.003984232898801565
STERIC_ratioSideChainContainingAtoms,0.0037317397072911263
BASE_Monomer_State_g,0.0036777344066649675
BASE_Monomer_State_l,0.0035586778540164232
BASE_Polymer_State_g,0.003310259897261858
BASE_Polymer_State_s,0.0032490354496985674
