FEATURE NAME,IMPORTANCE
SOLV_PARAM_a_g,0.2708667814731598
SOLV_PARAM_c_g,0.15983256697654724
SOLV_PARAM_visc at 298 K (cP),0.04986142739653587
SOLV_PARAM_dielectric constant,0.039108756929636
Tanimoto_Similarity,0.037036266177892685
MIX_dGsolv298(kJ/mol),0.031711310148239136
MIX_dHsolv298(kJ/mol),0.031146319583058357
MIX_logK,0.030833523720502853
SOLUTE_PARAM_S_GC,0.02927291765809059
SOLUTE_PARAM_A_GC,0.028617320582270622
SOLUTE_PARAM_B_GC,0.028153404593467712
SOLUTE_PARAM_L_GC,0.027658365666866302
SOLUTE_PARAM_V_GC,0.022695517167448997
SOLUTE_PARAM_E_ML,0.014046263881027699
SOLUTE_PARAM_B_ML,0.014001020230352879
SOLUTE_PARAM_L_ML,0.012379796244204044
RDKIT_MaxAbsEStateIndex,0.011658458970487118
RDKIT_qed,0.010593950748443604
RDKIT_SPS,0.010203892365098
RDKIT_MinPartialCharge,0.008918410167098045
RDKIT_FpDensityMorgan2,0.007915835827589035
RDKIT_BCUT2D_CHGHI,0.007557390723377466
RDKIT_BCUT2D_LOGPHI,0.0070071108639240265
RDKIT_BalabanJ,0.006830647587776184
RDKIT_BertzCT,0.0057142977602779865
RDKIT_Chi0n,0.0055825780145823956
RDKIT_Chi1n,0.00537543511018157
RDKIT_Chi1v,0.005102905910462141
RDKIT_Chi2v,0.0038678653072565794
RDKIT_Chi4v,0.0036855086218565702
RDKIT_HallKierAlpha,0.0036615640856325626
RDKIT_Kappa2,0.0036357382778078318
RDKIT_Kappa3,0.0036191565450280905
RDKIT_PEOE_VSA14,0.002858610823750496
RDKIT_PEOE_VSA6,0.0027934855315834284
RDKIT_PEOE_VSA8,0.0027273495215922594
RDKIT_EState_VSA3,0.002625689608976245
RDKIT_EState_VSA4,0.002411508932709694
RDKIT_EState_VSA5,0.002305704401805997
RDKIT_VSA_EState1,0.0022982347290962934
RDKIT_VSA_EState4,0.0022179167717695236
RDKIT_VSA_EState6,0.0019540537614375353
RDKIT_VSA_EState7,0.0017971271881833673
RDKIT_VSA_EState9,0.0016975776525214314
RDKIT_FractionCSP3,0.0016970493597909808
RDKIT_NumAliphaticRings,0.001659366418607533
RDKIT_NumRotatableBonds,0.001586396829225123
RDKIT_NumSaturatedRings,0.001485974295064807
STERIC_backbone_length,0.0014554542722180486
STERIC_ratioSideChainContainingAtoms,0.0014289816608652472
